"","."
"(Intercept)",-0.666483680779247
"age[21,31)",0.542981536857695
"age[31,72)",1.62223179054723
"age[72,87)",2.5812497285632
"age[87,)",3.36593042478443
"triage_MAP[108,121)",-1.435076349581
"triage_MAP[121,)",-1.29724625025658
"triage_MAP[73,83)",-0.928598547726446
"triage_MAP[83,108)",-1.33463282208625
"triage_heartrate[116,)",1.23150569949313
"triage_heartrate[60,70)",0.0477929374632492
"triage_heartrate[70,99)",0.329087887572171
"triage_heartrate[99,116)",0.366430488378051
"triage_temperature[36,37)",-0.280703514823761
"triage_temperature[37,)",0.0341766040410483
