"","."
"(Intercept)",0.300609843094338
"age[21,31)",0.418643201885505
"age[31,72)",1.4093891341112
"age[72,87)",2.17906348965422
"age[87,)",2.99112242361243
"triage_MAP[108,121)",-1.45738290234189
"triage_MAP[121,)",-1.30340564301679
"triage_MAP[73,83)",-0.933656722816067
"triage_MAP[83,108)",-1.31704926424521
"triage_heartrate[116,)",1.2022811750834
"triage_heartrate[60,70)",-0.00725797868308531
"triage_heartrate[70,99)",0.349416707629252
"triage_heartrate[99,116)",0.328495218583563
"triage_temperature[36,37)",-0.210131688524887
"triage_temperature[37,)",0.0208083176099424
"triage_o2sat[95,97)",-0.6317581038395
"triage_o2sat[97,)",-1.00272429481671
"genderM",0.187145056513594
"cci_CHF1",0.841249087692667
