"","."
"(Intercept)",-1.11282180552758
"age[21,31)",0.801823965727774
"age[31,72)",1.66840667658619
"age[72,86)",2.61452950497857
"age[86,)",3.08998871685335
"triage_MAP[108,121)",-1.02863646427352
"triage_MAP[121,)",-1.02333811333691
"triage_MAP[73,83)",-0.482520500838206
"triage_MAP[83,108)",-0.917140355009116
"triage_heartrate[117,)",1.26127650121981
"triage_heartrate[60,70)",0.263326536679115
"triage_heartrate[70,99)",0.421200459596218
"triage_heartrate[99,117)",0.81383168053618
"triage_temperature[36,37)",0.132682952058697
"triage_temperature[37,)",0.29760295691291
"triage_o2sat[95,97)",-0.303636258724274
"triage_o2sat[97,)",-0.727666379114661
"genderM",0.27619544099846
