"","V1"
"Vital_E[15,18)",0.452530664546439
"Vital_E[18,20)",0.775183934681645
"Vital_E[20,22)",0.977503268667924
"Vital_E[22,)",1.41301804854283
"Age[49,59)",0.659727332995797
"Age[59,67)",1.07436369557382
"Age[67,75)",1.36267339424563
"Age[75,)",1.88525349715075
"Lab_H[1,2)",0.47029874686985
"Lab_H[2,3)",0.85541928051675
"Lab_H[3,)",1.43021746900548
"Lab_K[19,30)",0.554327731319033
"Lab_K[30,42)",0.758686816060814
"Lab_K[42,)",1.13078357390207
"Lab_K[8,19)",0.269950360799373
"Lab_B[11,13)",0.311932469626967
"Lab_B[13,15)",0.620565337296229
"Lab_B[15,17)",0.805309354219171
"Lab_B[17,)",1.22518341902825
"Vital_A[73,82)",0.540671812098098
"Vital_A[82,89)",0.759979902004775
"Vital_A[89,99)",0.940615090266021
"Vital_A[99,)",1.39066418001434
"Lab_G[11,13)",-0.664248153026766
"Lab_G[13,)",-1.01462017871152
"Lab_G[9,11)",-0.345486936098385
"Vital_B[105,115)",-0.185648976183117
"Vital_B[115,123)",-0.326744595587235
"Vital_B[123,133)",-0.357104338329077
"Vital_B[133,)",-0.558457650306984
"Vital_C[52,59)",-0.161454735762153
"Vital_C[59,64)",-0.322156632356864
"Vital_C[64,71)",-0.353681098944528
"Vital_C[71,)",-0.667320886534721
"Lab_M[10,14)",0.322064478328633
"Lab_M[14,19)",0.412270126795144
"Lab_M[19,)",0.645079487052625
"Lab_M[4,10)",0.168021884400498
"Lab_C[20,23)",-0.0569821181135405
"Lab_C[23,25)",-0.0890530724759158
"Lab_C[25,28)",-0.00777952187111671
"Lab_C[28,)",-0.0417545366228904
"Lab_J[4,5)",-0.253552103120205
"Lab_J[5,)",-0.5229148355137
"Lab_F[28,31)",0.0570467868074731
"Lab_F[31,34)",0.205250328641569
"Lab_F[34,38)",0.262675609671364
"Lab_F[38,)",0.406086348389128
"Vital_D[69,76)",0.121852051789573
"Vital_D[76,82)",0.122317357077533
"Vital_D[82,88)",0.250555013546366
"Vital_D[88,)",0.303075564758117
"Lab_I[130,196)",-0.173082539981924
"Lab_I[196,258)",-0.357075725274114
"Lab_I[258,327)",-0.426723551243022
"Lab_I[327,)",-0.653622977432441
"Vital_F[36,37)",-0.122772803827684
"Vital_F[37,)",-0.283274421734859
