"","V1"
"Vital_E[15,18)",0.52229681896871
"Vital_E[18,20)",0.809278886142513
"Vital_E[20,22)",1.00993503822941
"Vital_E[22,)",1.40738958993443
"Age[49,59)",0.592527611560719
"Age[59,67)",1.0398181043879
"Age[67,75)",1.29056546259094
"Age[75,)",1.83657736555249
"Lab_H[1,2)",0.525648534529981
"Lab_H[2,3)",0.970413692425593
"Lab_H[3,)",1.52589415804637
"Lab_K[19,30)",0.557236025014809
"Lab_K[30,42)",0.81510546477615
"Lab_K[42,)",1.20659096370182
"Lab_K[8,19)",0.298983490584956
"Lab_B[11,13)",0.237638446353762
"Lab_B[13,15)",0.526246931905794
"Lab_B[15,17)",0.727216669310858
"Lab_B[17,)",1.05467501651973
"Vital_A[73,82)",0.473379096635373
"Vital_A[82,89)",0.644820220535919
"Vital_A[89,99)",0.795809668495905
"Vital_A[99,)",1.18674721154659
"Lab_G[11,13)",-0.644114899529774
"Lab_G[13,)",-1.01007158568553
"Lab_G[9,11)",-0.337202946554543
"Vital_B[105,115)",-0.185777256324328
"Vital_B[115,123)",-0.365883155202757
"Vital_B[123,133)",-0.427050315574572
"Vital_B[133,)",-0.625363865545222
"Vital_C[52,59)",-0.196694529122224
"Vital_C[59,64)",-0.343419357301062
"Vital_C[64,71)",-0.40323061778717
"Vital_C[71,)",-0.725061944754741
"Lab_M[10,14)",0.302777300752974
"Lab_M[14,19)",0.376820048927974
"Lab_M[19,)",0.573941513446119
"Lab_M[4,10)",0.170854533350099
"Lab_C[20,23)",-0.0138150879011886
"Lab_C[23,25)",-0.0667814859457981
"Lab_C[25,28)",-0.0373444734213837
"Lab_C[28,)",-0.0652475634268878
"Lab_J[4,5)",-0.256936551066139
"Lab_J[5,)",-0.476933236846035
"Lab_F[28,31)",0.0366364271206795
"Lab_F[31,34)",0.207104946795051
"Lab_F[34,38)",0.226999293202879
"Lab_F[38,)",0.368863440997035
"Vital_D[69,76)",0.0853158868909162
"Vital_D[76,82)",0.170598162618119
"Vital_D[82,88)",0.28488710138264
"Vital_D[88,)",0.351648424192078
