"","V1"
"Vital_E[15,18)",0.486705266458409
"Vital_E[18,20)",0.745178034441188
"Vital_E[20,22)",0.967901133520518
"Vital_E[22,)",1.3497293042744
"Age[49,59)",0.656962160633213
"Age[59,67)",1.07284687155301
"Age[67,75)",1.34008115597637
"Age[75,)",1.91847451528158
"Lab_H[1,2)",0.49117912432165
"Lab_H[2,3)",0.901672541051398
"Lab_H[3,)",1.46791972972366
"Lab_K[19,30)",0.51210838902875
"Lab_K[30,42)",0.808665661451061
"Lab_K[42,)",1.18595812210107
"Lab_K[8,19)",0.296742479532805
"Lab_B[11,13)",0.283858907679758
"Lab_B[13,15)",0.534264964942041
"Lab_B[15,17)",0.721315658464925
"Lab_B[17,)",1.08763186420027
"Vital_A[73,82)",0.484474774194958
"Vital_A[82,89)",0.670010567529344
"Vital_A[89,99)",0.866814047563915
"Vital_A[99,)",1.23772604941498
"Lab_G[11,13)",-0.670691801910389
"Lab_G[13,)",-1.02509230724863
"Lab_G[9,11)",-0.368632394224936
"Vital_B[105,115)",-0.161594950402776
"Vital_B[115,123)",-0.335086321744354
"Vital_B[123,133)",-0.402838807529694
"Vital_B[133,)",-0.617110090030283
"Vital_C[52,59)",-0.137059753302382
"Vital_C[59,64)",-0.279361414046948
"Vital_C[64,71)",-0.347746428874189
"Vital_C[71,)",-0.671995048805738
"Lab_M[10,14)",0.264835968474517
"Lab_M[14,19)",0.345586472708001
"Lab_M[19,)",0.538210867123417
"Lab_M[4,10)",0.0731571868506285
"Lab_C[20,23)",-0.0782754087430156
"Lab_C[23,25)",-0.13321595295642
"Lab_C[25,28)",-0.107806844445884
"Lab_C[28,)",-0.112332338395087
"Lab_J[4,5)",-0.256131438185602
"Lab_J[5,)",-0.507871920364615
"Lab_F[28,31)",0.0470978548890593
"Lab_F[31,34)",0.205823338862059
"Lab_F[34,38)",0.221313876212961
"Lab_F[38,)",0.388456837673493
"Vital_D[69,76)",0.108540415810001
"Vital_D[76,82)",0.127143612296252
"Vital_D[82,88)",0.277631838344255
"Vital_D[88,)",0.363317377027529
