"","V1"
"Vital_E[15,18)",0.482282890382938
"Vital_E[18,20)",0.759163438341055
"Vital_E[20,22)",1.0040250037496
"Vital_E[22,)",1.41697800237597
"Age[49,59)",0.645314519489193
"Age[59,67)",1.01322512016179
"Age[67,75)",1.28828598126673
"Age[75,)",1.83347686268997
"Lab_H[1,2)",0.458472352948056
"Lab_H[2,3)",0.880322066857799
"Lab_H[3,)",1.38738855020581
"Lab_K[19,30)",0.644602529187696
"Lab_K[30,42)",0.975627464138604
"Lab_K[42,)",1.42822828805369
"Lab_K[8,19)",0.298069033959003
"Lab_B[11,13)",0.2766058335092
"Lab_B[13,15)",0.590771441316673
"Lab_B[15,17)",0.766707910056723
"Lab_B[17,)",1.17243813481663
"Vital_A[73,82)",0.51668969399401
"Vital_A[82,89)",0.690347534485309
"Vital_A[89,99)",0.922446027369692
"Vital_A[99,)",1.30285960357889
"Lab_G[11,13)",-0.745465932176434
"Lab_G[13,)",-1.19694625204019
"Lab_G[9,11)",-0.395775203943191
"Vital_B[105,115)",-0.20194024481896
"Vital_B[115,123)",-0.374189078055224
"Vital_B[123,133)",-0.410842280237393
"Vital_B[133,)",-0.636971261654041
"Vital_C[52,59)",-0.188371915781678
"Vital_C[59,64)",-0.32684157152585
"Vital_C[64,71)",-0.418892814190208
"Vital_C[71,)",-0.762219416424844
"Lab_M[10,14)",0.334784005621153
"Lab_M[14,19)",0.442771499953661
"Lab_M[19,)",0.671418622905081
"Lab_M[4,10)",0.166681313447827
"Lab_C[20,23)",-0.128790752258826
"Lab_C[23,25)",-0.222373103228316
"Lab_C[25,28)",-0.23135671725847
"Lab_C[28,)",-0.324557352073904
"Lab_J[4,5)",-0.168374585744893
"Lab_J[5,)",-0.430583604887885
"Lab_F[28,31)",0.129198769288639
"Lab_F[31,34)",0.255072361498912
"Lab_F[34,38)",0.282175554611739
"Lab_F[38,)",0.49390455955202
"Vital_D[69,76)",0.104100133310426
"Vital_D[76,82)",0.166662673528067
"Vital_D[82,88)",0.339315623194084
"Vital_D[88,)",0.409095051506481
"Lab_I[130,196)",-0.259135693179579
"Lab_I[196,258)",-0.40622352566555
"Lab_I[258,327)",-0.497072361179488
"Lab_I[327,)",-0.766674237729042
"Vital_F[36,37)",-0.18588891508119
"Vital_F[37,)",-0.327422970288474
"Vital_G[95,97)",-0.0308768702614505
"Vital_G[97,98)",0.018333053095399
"Vital_G[98,99)",-0.116484667506081
"Vital_G[99,)",-0.0850523880454443
"Lab_A[103,129)",0.0591783531675183
"Lab_A[129,149)",0.083260158638357
"Lab_A[149,174)",0.111727770671337
"Lab_A[174,)",0.151140904981204
"Lab_L[135,137)",0.0842042373560479
"Lab_L[137,139)",0.0786009730121544
"Lab_L[139,142)",0.164838159762509
"Lab_L[142,)",0.1970969708116
"Lab_E[100,103)",-0.164449021611948
"Lab_E[103,106)",-0.253187151052111
"Lab_E[106,109)",-0.338952995005459
"Lab_E[109,)",-0.578047808563124
"Lab_D[1,2)",-0.223117156105405
"Lab_D[2,3)",-0.453046442166649
"Lab_D[3,)",-0.693207983736926
