"","V1"
"Vital_E[15,18)",0.480831565630815
"Vital_E[18,20)",0.763657126752998
"Vital_E[20,22)",0.986929293073008
"Vital_E[22,)",1.35123116045438
"Age[49,59)",0.632862869851651
"Age[59,67)",1.0383767313662
"Age[67,75)",1.32078132305415
"Age[75,)",1.86140643544801
"Lab_H[1,2)",0.482013763608645
"Lab_H[2,3)",0.942466387093067
"Lab_H[3,)",1.49378873079003
"Lab_K[19,30)",0.532997597246474
"Lab_K[30,42)",0.84371195614147
"Lab_K[42,)",1.19753227930937
"Lab_K[8,19)",0.28807225597391
"Lab_B[11,13)",0.261787653762752
"Lab_B[13,15)",0.528368989818155
"Lab_B[15,17)",0.711097116895706
"Lab_B[17,)",1.09258704703249
"Vital_A[73,82)",0.492329274035312
"Vital_A[82,89)",0.696082031182491
"Vital_A[89,99)",0.889236478515027
"Vital_A[99,)",1.32497460675579
"Lab_G[11,13)",-0.592081554383458
"Lab_G[13,)",-0.967366344855749
"Lab_G[9,11)",-0.322531464261434
"Vital_B[105,115)",-0.189070465532781
"Vital_B[115,123)",-0.301992213351119
"Vital_B[123,133)",-0.317679787835926
"Vital_B[133,)",-0.49584631748152
"Vital_C[52,59)",-0.12259209245173
"Vital_C[59,64)",-0.184170827229763
"Vital_C[64,71)",-0.196599685833583
"Vital_C[71,)",-0.465697489667582
"Lab_M[10,14)",0.271690431404596
"Lab_M[14,19)",0.364865410732305
"Lab_M[19,)",0.580416623098828
"Lab_M[4,10)",0.13472923653104
"Lab_C[20,23)",-0.0894682333006439
"Lab_C[23,25)",-0.0973914042938716
"Lab_C[25,28)",-0.0881051231647456
"Lab_C[28,)",-0.084609296834423
"Lab_J[4,5)",-0.203446053550565
"Lab_J[5,)",-0.499343850121328
"Lab_F[28,31)",0.0557044875626596
"Lab_F[31,34)",0.156799356605252
"Lab_F[34,38)",0.166720664135493
"Lab_F[38,)",0.351292644881794
