"","V1"
"Vital_E[15,18)",0.52519900510502
"Vital_E[18,20)",0.833703987379693
"Vital_E[20,22)",1.05686634646483
"Vital_E[22,)",1.43622726829374
"Age[49,59)",0.634815906697063
"Age[59,67)",1.0123359643151
"Age[67,75)",1.31387062189983
"Age[75,)",1.84012116565532
"Lab_H[1,2)",0.45871355053249
"Lab_H[2,3)",0.904744983121672
"Lab_H[3,)",1.43046763796363
"Lab_K[19,30)",0.501956715883267
"Lab_K[30,42)",0.782593736233241
"Lab_K[42,)",1.11023898778886
"Lab_K[8,19)",0.261322748997928
"Lab_B[11,13)",0.236911475818265
"Lab_B[13,15)",0.508112121403696
"Lab_B[15,17)",0.639973176590361
"Lab_B[17,)",0.995636379051439
"Vital_A[73,82)",0.487195530998728
"Vital_A[82,89)",0.729544302730901
"Vital_A[89,99)",0.928850948280977
"Vital_A[99,)",1.3687832518416
"Lab_G[11,13)",-0.657605305463786
"Lab_G[13,)",-1.09513863331965
"Lab_G[9,11)",-0.361206922984084
"Vital_B[105,115)",-0.237032949165451
"Vital_B[115,123)",-0.401309011612411
"Vital_B[123,133)",-0.436076531025367
"Vital_B[133,)",-0.643149454062991
"Vital_C[52,59)",-0.182240524012182
"Vital_C[59,64)",-0.314262159703132
"Vital_C[64,71)",-0.374014526449093
"Vital_C[71,)",-0.693096221740638
"Lab_M[10,14)",0.338613743904841
"Lab_M[14,19)",0.44532973519235
"Lab_M[19,)",0.699576210006862
"Lab_M[4,10)",0.175511230271195
"Lab_C[20,23)",-0.155346303404233
"Lab_C[23,25)",-0.24716284145697
"Lab_C[25,28)",-0.279002860973263
"Lab_C[28,)",-0.341364529608266
"Lab_J[4,5)",-0.193073675108436
"Lab_J[5,)",-0.492161500514765
"Lab_F[28,31)",0.0802036486261177
"Lab_F[31,34)",0.151588238383892
"Lab_F[34,38)",0.19284011875377
"Lab_F[38,)",0.393074477973824
"Vital_D[69,76)",0.135717963647726
"Vital_D[76,82)",0.199361157695829
"Vital_D[82,88)",0.309681056354421
"Vital_D[88,)",0.348936441282805
"Lab_I[130,196)",-0.210055978788025
"Lab_I[196,258)",-0.37528937058016
"Lab_I[258,327)",-0.436669923982429
"Lab_I[327,)",-0.686738730757921
"Vital_F[36,37)",-0.200564761469825
"Vital_F[37,)",-0.357280105799798
"Vital_G[95,97)",-0.0799094960622114
"Vital_G[97,98)",-0.0705746111633102
"Vital_G[98,99)",-0.174927599172277
"Vital_G[99,)",-0.147061850239896
"Lab_A[103,129)",0.0752959906899917
"Lab_A[129,149)",0.144954241672663
"Lab_A[149,174)",0.162730505467568
"Lab_A[174,)",0.17885548693266
"Lab_L[135,137)",0.0460658023116284
"Lab_L[137,139)",0.0827247193443493
"Lab_L[139,142)",0.128710256924535
"Lab_L[142,)",0.188782673808253
"Lab_E[100,103)",-0.154040912805984
"Lab_E[103,106)",-0.229446194042961
"Lab_E[106,109)",-0.280794391167897
"Lab_E[109,)",-0.509704109927812
