"","V1"
"Vital_E[15,18)",0.542365070046976
"Vital_E[18,20)",0.888279077396603
"Vital_E[20,22)",1.13880933085481
"Vital_E[22,)",1.55595338394012
"Age[49,59)",0.531615513093668
"Age[59,67)",0.846286525038274
"Age[67,75)",1.13803782036821
"Age[75,)",1.59886190962198
"Lab_H[1,2)",0.560362721936543
"Lab_H[2,3)",0.99431564308179
"Lab_H[3,)",1.50622710572046
"Lab_K[19,30)",0.493193063345922
"Lab_K[30,42)",0.730536292120108
"Lab_K[42,)",1.04724909330628
"Lab_K[8,19)",0.258986716586466
"Lab_B[11,13)",0.205871084812048
"Lab_B[13,15)",0.415947806278074
"Lab_B[15,17)",0.554618467317504
"Lab_B[17,)",0.844456871055898
