"","V1"
"Vital_E[15,18)",0.573587461284287
"Vital_E[18,20)",0.933992333163967
"Vital_E[20,22)",1.18188848611897
"Vital_E[22,)",1.63090684870656
"Age[49,59)",0.492164665266199
"Age[59,67)",0.83966096747826
"Age[67,75)",1.09825322416062
"Age[75,)",1.55757840826335
"Lab_H[1,2)",0.544142892515325
"Lab_H[2,3)",0.981181433894168
"Lab_H[3,)",1.53928658115011
"Lab_K[19,30)",0.478202506511692
"Lab_K[30,42)",0.760110065951702
"Lab_K[42,)",1.0701977970385
"Lab_K[8,19)",0.296036562751208
"Lab_B[11,13)",0.182908283841968
"Lab_B[13,15)",0.377331216364458
"Lab_B[15,17)",0.49884510094642
"Lab_B[17,)",0.797212156143083
