"","V1"
"Vital_E[15,18)",0.511339523055921
"Vital_E[18,20)",0.887692082622644
"Vital_E[20,22)",1.12471928326566
"Vital_E[22,)",1.58603097274151
"Age[49,59)",0.504389396048811
"Age[59,67)",0.841462810364651
"Age[67,75)",1.13588777610557
"Age[75,)",1.57708360299296
"Lab_H[1,2)",0.557525345907396
"Lab_H[2,3)",0.958739905202255
"Lab_H[3,)",1.54687694167816
"Lab_K[19,30)",0.485568648124839
"Lab_K[30,42)",0.718402954282673
"Lab_K[42,)",1.06310353976241
"Lab_K[8,19)",0.256243208191185
"Lab_B[11,13)",0.216761621527291
"Lab_B[13,15)",0.413144914895295
"Lab_B[15,17)",0.543630949164247
"Lab_B[17,)",0.854357952956355
