"","V1"
"Vital_E[15,18)",0.585854982601783
"Vital_E[18,20)",0.957016482331945
"Vital_E[20,22)",1.17692141846174
"Vital_E[22,)",1.60739975266753
"Age[49,59)",0.503403533038991
"Age[59,67)",0.83175536343195
"Age[67,75)",1.10537175139549
"Age[75,)",1.57644083479489
"Lab_H[1,2)",0.586196409158687
"Lab_H[2,3)",1.00426891908927
"Lab_H[3,)",1.56209961967602
"Lab_K[19,30)",0.509116618186831
"Lab_K[30,42)",0.758607834848596
"Lab_K[42,)",1.09536214800844
"Lab_K[8,19)",0.300780216213306
"Lab_B[11,13)",0.187255578504262
"Lab_B[13,15)",0.418385618606969
"Lab_B[15,17)",0.561109036914722
"Lab_B[17,)",0.806263750986205
