"","V1"
"Vital_E[15,18)",0.526665195944257
"Vital_E[18,20)",0.827127242984572
"Vital_E[20,22)",1.05581419427259
"Vital_E[22,)",1.43824174540284
"Age[49,59)",0.632742782045362
"Age[59,67)",1.00594021127187
"Age[67,75)",1.30323014004787
"Age[75,)",1.82989085833325
"Lab_H[1,2)",0.464798226310425
"Lab_H[2,3)",0.908314188499533
"Lab_H[3,)",1.43430387882666
"Lab_K[19,30)",0.517674983139736
"Lab_K[30,42)",0.789713147771427
"Lab_K[42,)",1.12330221721695
"Lab_K[8,19)",0.269770456894076
"Lab_B[11,13)",0.293017554400497
"Lab_B[13,15)",0.620516139042078
"Lab_B[15,17)",0.80780015349304
"Lab_B[17,)",1.22449070649142
"Vital_A[73,82)",0.494592564850295
"Vital_A[82,89)",0.737722906891022
"Vital_A[89,99)",0.936827541701603
"Vital_A[99,)",1.37417582240085
"Lab_G[11,13)",-0.644890243245017
"Lab_G[13,)",-1.06507966665836
"Lab_G[9,11)",-0.364088689277113
"Vital_B[105,115)",-0.226149944463009
"Vital_B[115,123)",-0.376536807119084
"Vital_B[123,133)",-0.399769724760756
"Vital_B[133,)",-0.59197754432666
"Vital_C[52,59)",-0.186357087791924
"Vital_C[59,64)",-0.315217923054944
"Vital_C[64,71)",-0.374434859683199
"Vital_C[71,)",-0.687213041059461
"Lab_M[10,14)",0.345640609635957
"Lab_M[14,19)",0.451335389660275
"Lab_M[19,)",0.700100560717551
"Lab_M[4,10)",0.181738340218377
"Lab_C[20,23)",-0.0733904874475939
"Lab_C[23,25)",-0.090440275090739
"Lab_C[25,28)",-0.059543481426684
"Lab_C[28,)",-0.0191779034236767
"Lab_J[4,5)",-0.197048678152644
"Lab_J[5,)",-0.51035219575528
"Lab_F[28,31)",0.0711771765380511
"Lab_F[31,34)",0.146746723437462
"Lab_F[34,38)",0.179912445870898
"Lab_F[38,)",0.374378767444712
"Vital_D[69,76)",0.143384601871922
"Vital_D[76,82)",0.189856393982564
"Vital_D[82,88)",0.288043863235076
"Vital_D[88,)",0.315585274893348
"Lab_I[130,196)",-0.196073089333495
"Lab_I[196,258)",-0.361588450870104
"Lab_I[258,327)",-0.414713111443132
"Lab_I[327,)",-0.651877763993283
"Vital_F[36,37)",-0.197070197422496
"Vital_F[37,)",-0.356075660189823
"Vital_G[95,97)",-0.0938823607153177
"Vital_G[97,98)",-0.0861631579721561
"Vital_G[98,99)",-0.181566352606708
"Vital_G[99,)",-0.168442492216603
