"","V1"
"Vital_E[15,18)",0.484476217090512
"Vital_E[18,20)",0.779432769637252
"Vital_E[20,22)",0.995531638603101
"Vital_E[22,)",1.40746251434024
"Age[49,59)",0.649759977563072
"Age[59,67)",1.04221597583589
"Age[67,75)",1.30361035647628
"Age[75,)",1.84948210404419
"Lab_H[1,2)",0.467730481309542
"Lab_H[2,3)",0.884040871868925
"Lab_H[3,)",1.40401163019134
"Lab_K[19,30)",0.529825588525902
"Lab_K[30,42)",0.758848044211525
"Lab_K[42,)",1.09929487669616
"Lab_K[8,19)",0.244967113797304
"Lab_B[11,13)",0.293771749766455
"Lab_B[13,15)",0.603918182455755
"Lab_B[15,17)",0.785246682111367
"Lab_B[17,)",1.18967900327356
"Vital_A[73,82)",0.487666889194172
"Vital_A[82,89)",0.690874878950167
"Vital_A[89,99)",0.909877605455009
"Vital_A[99,)",1.29022411713092
"Lab_G[11,13)",-0.611897789005619
"Lab_G[13,)",-0.999925268926334
"Lab_G[9,11)",-0.322857789498586
"Vital_B[105,115)",-0.211945623753719
"Vital_B[115,123)",-0.371152043438467
"Vital_B[123,133)",-0.417009634299368
"Vital_B[133,)",-0.636442191058661
"Vital_C[52,59)",-0.198919878619103
"Vital_C[59,64)",-0.353608167279943
"Vital_C[64,71)",-0.429855090724135
"Vital_C[71,)",-0.763942318486767
"Lab_M[10,14)",0.351586245509332
"Lab_M[14,19)",0.465447689828701
"Lab_M[19,)",0.680115414084436
"Lab_M[4,10)",0.180614545794022
"Lab_C[20,23)",-0.037913499823802
"Lab_C[23,25)",-0.0744754452336398
"Lab_C[25,28)",-0.0148085010640437
"Lab_C[28,)",-0.0142196910905059
"Lab_J[4,5)",-0.224940331034112
"Lab_J[5,)",-0.531537030480324
"Lab_F[28,31)",0.0779701551243763
"Lab_F[31,34)",0.187454993572797
"Lab_F[34,38)",0.215298955704398
"Lab_F[38,)",0.402884877089907
"Vital_D[69,76)",0.0980148066640961
"Vital_D[76,82)",0.163634567668686
"Vital_D[82,88)",0.332736524758559
"Vital_D[88,)",0.361876991736926
"Lab_I[130,196)",-0.230099291731523
"Lab_I[196,258)",-0.359727127185682
"Lab_I[258,327)",-0.430375581848645
"Lab_I[327,)",-0.674680555460668
"Vital_F[36,37)",-0.18984895235668
"Vital_F[37,)",-0.333612034837906
"Vital_G[95,97)",-0.0347087792077968
"Vital_G[97,98)",0.00204408041078302
"Vital_G[98,99)",-0.121316288398232
"Vital_G[99,)",-0.0997591174565705
"Lab_A[103,129)",0.0791365762104564
"Lab_A[129,149)",0.0927626476361211
"Lab_A[149,174)",0.1479963504065
"Lab_A[174,)",0.195952642150467
