"","V1"
"Vital_E[15,18)",0.485687834148973
"Vital_E[18,20)",0.741378215988886
"Vital_E[20,22)",0.961691963927322
"Vital_E[22,)",1.34341370609182
"Age[49,59)",0.650992652444563
"Age[59,67)",1.06415761320821
"Age[67,75)",1.33394802954731
"Age[75,)",1.91016841918828
"Lab_H[1,2)",0.498402132118014
"Lab_H[2,3)",0.910124044616665
"Lab_H[3,)",1.47716321776333
"Lab_K[19,30)",0.508264475675539
"Lab_K[30,42)",0.79855403434628
"Lab_K[42,)",1.1761585236349
"Lab_K[8,19)",0.2929883500428
"Lab_B[11,13)",0.279201874789151
"Lab_B[13,15)",0.530976876898324
"Lab_B[15,17)",0.720060470480447
"Lab_B[17,)",1.08485936743848
"Vital_A[73,82)",0.488487191649336
"Vital_A[82,89)",0.674618763448905
"Vital_A[89,99)",0.869391531585756
"Vital_A[99,)",1.24197870444234
"Lab_G[11,13)",-0.661563995912735
"Lab_G[13,)",-1.0140345099785
"Lab_G[9,11)",-0.362382630098556
"Vital_B[105,115)",-0.128087087741157
"Vital_B[115,123)",-0.267474534441391
"Vital_B[123,133)",-0.298650386578606
"Vital_B[133,)",-0.460106847232866
"Vital_C[52,59)",-0.0886935871839525
"Vital_C[59,64)",-0.191245963643391
"Vital_C[64,71)",-0.20056083868622
"Vital_C[71,)",-0.457616400959954
"Lab_M[10,14)",0.266566775787957
"Lab_M[14,19)",0.346733550407778
"Lab_M[19,)",0.543122627621691
"Lab_M[4,10)",0.0790931029257825
"Lab_C[20,23)",-0.077871838547274
"Lab_C[23,25)",-0.138684675877507
"Lab_C[25,28)",-0.113970068572911
"Lab_C[28,)",-0.120916693177508
"Lab_J[4,5)",-0.259485051052134
"Lab_J[5,)",-0.506539451692177
"Lab_F[28,31)",0.0487222523142241
"Lab_F[31,34)",0.206164296895136
"Lab_F[34,38)",0.218640569984665
"Lab_F[38,)",0.392539137939482
