"","V1"
"Vital_E[15,18)",0.554529652625977
"Vital_E[18,20)",0.859836657641048
"Vital_E[20,22)",1.06797502887993
"Vital_E[22,)",1.47445178961886
"Age[49,59)",0.595756378921227
"Age[59,67)",1.02163633316095
"Age[67,75)",1.26988813913767
"Age[75,)",1.81053645044578
"Lab_H[1,2)",0.512422461498349
"Lab_H[2,3)",0.927399726355771
"Lab_H[3,)",1.45639066043604
"Lab_K[19,30)",0.545801634189529
"Lab_K[30,42)",0.755696870066183
"Lab_K[42,)",1.11649968192502
"Lab_K[8,19)",0.277743173632336
"Lab_B[11,13)",0.280296283004404
"Lab_B[13,15)",0.603031464946403
"Lab_B[15,17)",0.81697433148627
"Lab_B[17,)",1.18149278364493
"Vital_A[73,82)",0.474011764253776
"Vital_A[82,89)",0.670650636325955
"Vital_A[89,99)",0.834119600013221
"Vital_A[99,)",1.2361966195431
"Lab_G[11,13)",-0.681738938730923
"Lab_G[13,)",-1.06626795469126
"Lab_G[9,11)",-0.370977572612261
"Vital_B[105,115)",-0.174804132796914
"Vital_B[115,123)",-0.37204800492642
"Vital_B[123,133)",-0.416646021197507
"Vital_B[133,)",-0.626627449337053
"Vital_C[52,59)",-0.191084528860136
"Vital_C[59,64)",-0.356379248823164
"Vital_C[64,71)",-0.423863200314457
"Vital_C[71,)",-0.744800504365463
"Lab_M[10,14)",0.362400061775581
"Lab_M[14,19)",0.444648471146788
"Lab_M[19,)",0.69224812324807
"Lab_M[4,10)",0.198095000430423
"Lab_C[20,23)",0.00375434829274741
"Lab_C[23,25)",-0.0594283824572391
"Lab_C[25,28)",-0.00417214068310921
"Lab_C[28,)",-0.00698214893511787
"Lab_J[4,5)",-0.251213703129436
"Lab_J[5,)",-0.490671628399256
"Lab_F[28,31)",0.0573045390784128
"Lab_F[31,34)",0.197759635143866
"Lab_F[34,38)",0.23111342605535
"Lab_F[38,)",0.363949236677756
"Vital_D[69,76)",0.0779696799225642
"Vital_D[76,82)",0.18270317033571
"Vital_D[82,88)",0.308074623352867
"Vital_D[88,)",0.348595510748971
"Lab_I[130,196)",-0.218890264810643
"Lab_I[196,258)",-0.359605840213234
"Lab_I[258,327)",-0.437729610413809
"Lab_I[327,)",-0.670177018805553
"Vital_F[36,37)",-0.170916050362884
"Vital_F[37,)",-0.300184147715351
"Vital_G[95,97)",-0.0812472427508136
"Vital_G[97,98)",-0.0533920737782153
"Vital_G[98,99)",-0.18164698788363
"Vital_G[99,)",-0.16648826570473
"Lab_A[103,129)",0.0668878889646713
"Lab_A[129,149)",0.141141892026727
"Lab_A[149,174)",0.167160941759241
"Lab_A[174,)",0.215134021907424
