"","V1"
"Vital_E[15,18)",0.434969732268611
"Vital_E[18,20)",0.753988174364084
"Vital_E[20,22)",0.953416559649902
"Vital_E[22,)",1.378356007187
"Age[49,59)",0.660551689055739
"Age[59,67)",1.08522721296961
"Age[67,75)",1.37652235346061
"Age[75,)",1.89923028916479
"Lab_H[1,2)",0.471536417180876
"Lab_H[2,3)",0.856508459381648
"Lab_H[3,)",1.43275798656881
"Lab_K[19,30)",0.564154371976222
"Lab_K[30,42)",0.777607044699076
"Lab_K[42,)",1.16455072508231
"Lab_K[8,19)",0.278589804829085
"Lab_B[11,13)",0.316798289068169
"Lab_B[13,15)",0.619817886092814
"Lab_B[15,17)",0.804474597138144
"Lab_B[17,)",1.22242270718794
"Vital_A[73,82)",0.523554084402519
"Vital_A[82,89)",0.731927755142247
"Vital_A[89,99)",0.902819066238192
"Vital_A[99,)",1.3356724484376
"Lab_G[11,13)",-0.677505454384406
"Lab_G[13,)",-1.04288309598066
"Lab_G[9,11)",-0.345123008564132
"Vital_B[105,115)",-0.196986207251869
"Vital_B[115,123)",-0.336848406587771
"Vital_B[123,133)",-0.37145438104316
"Vital_B[133,)",-0.587040796918872
"Vital_C[52,59)",-0.15343425503275
"Vital_C[59,64)",-0.295002992928675
"Vital_C[64,71)",-0.326667851662338
"Vital_C[71,)",-0.627094834711874
"Lab_M[10,14)",0.310845752644412
"Lab_M[14,19)",0.413553053041642
"Lab_M[19,)",0.633309486282062
"Lab_M[4,10)",0.160144899545169
"Lab_C[20,23)",-0.0532614033346312
"Lab_C[23,25)",-0.083833969093381
"Lab_C[25,28)",-0.0112593189605104
"Lab_C[28,)",-0.0407717913104358
"Lab_J[4,5)",-0.246291732893405
"Lab_J[5,)",-0.516903138072599
"Lab_F[28,31)",0.0585031538783204
"Lab_F[31,34)",0.214798755018754
"Lab_F[34,38)",0.276873390908952
"Lab_F[38,)",0.42517480279542
"Vital_D[69,76)",0.125035744880715
"Vital_D[76,82)",0.126324087416191
"Vital_D[82,88)",0.250749991264156
"Vital_D[88,)",0.299041928082096
"Lab_I[130,196)",-0.173484126384728
"Lab_I[196,258)",-0.362418628783117
"Lab_I[258,327)",-0.42093184857625
"Lab_I[327,)",-0.651542701452231
