"","V1"
"Vital_E[15,18)",0.422945860588096
"Vital_E[18,20)",0.709644287769391
"Vital_E[20,22)",0.906370845943171
"Vital_E[22,)",1.3157588690619
"Age[49,59)",0.658874895261634
"Age[59,67)",1.05048268963011
"Age[67,75)",1.37351018811956
"Age[75,)",1.89912960478643
"Lab_H[1,2)",0.490326987755313
"Lab_H[2,3)",0.898480104687602
"Lab_H[3,)",1.48439443871337
"Lab_K[19,30)",0.574291803944785
"Lab_K[30,42)",0.807508419093944
"Lab_K[42,)",1.19876378482682
"Lab_K[8,19)",0.28194327255614
"Lab_B[11,13)",0.282075677847136
"Lab_B[13,15)",0.535526040454819
"Lab_B[15,17)",0.705134013040094
"Lab_B[17,)",1.07675060021347
"Vital_A[73,82)",0.540897782645973
"Vital_A[82,89)",0.729394607162813
"Vital_A[89,99)",0.895962951329656
"Vital_A[99,)",1.31214403457756
"Lab_G[11,13)",-0.567345328199194
"Lab_G[13,)",-0.878661916795903
"Lab_G[9,11)",-0.28594730266186
"Vital_B[105,115)",-0.150003802890872
"Vital_B[115,123)",-0.264952142169953
"Vital_B[123,133)",-0.287443753441626
"Vital_B[133,)",-0.46058800531091
"Vital_C[52,59)",-0.11573172824858
"Vital_C[59,64)",-0.222258213459409
"Vital_C[64,71)",-0.205120752684167
"Vital_C[71,)",-0.417110017106676
"Lab_M[10,14)",0.254284864484249
"Lab_M[14,19)",0.353975332242329
"Lab_M[19,)",0.533059058620191
"Lab_M[4,10)",0.142259976426025
"Lab_C[20,23)",-0.0700049248466987
"Lab_C[23,25)",-0.114293514824535
"Lab_C[25,28)",-0.0599607455977483
"Lab_C[28,)",-0.132138255300024
"Lab_J[4,5)",-0.259009550709977
"Lab_J[5,)",-0.528066230190607
"Lab_F[28,31)",0.00611040903415759
"Lab_F[31,34)",0.167763069897494
"Lab_F[34,38)",0.18902651874412
"Lab_F[38,)",0.31498347749428
