"","V1"
"Age[49,58)",0.508928182075845
"Age[58,67)",0.963295050717861
"Age[67,76)",1.29887224075579
"Age[76,)",1.85564177626156
"Vital_E[15,18)",0.533646608397989
"Vital_E[18,20)",0.864277093457604
"Vital_E[20,22)",1.05087289564663
"Vital_E[22,)",1.54181113726149
"Lab_H[1,2)",0.487392315526384
"Lab_H[2,3)",0.908796415088258
"Lab_H[3,)",1.4967813573709
"Lab_K[20,30)",0.577942858758844
"Lab_K[30,42)",0.744152656634508
"Lab_K[42,)",1.11831194058016
"Lab_K[8,20)",0.21548136109681
"Lab_B[11,13)",0.272381861192219
"Lab_B[13,15)",0.654552593109078
"Lab_B[15,17)",0.754256659523361
"Lab_B[17,)",1.1403015171036
"Vital_A[72,81)",0.465099024514439
"Vital_A[81,89)",0.559039373434217
"Vital_A[89,98)",0.807882561242045
"Vital_A[98,)",1.08956783340152
"Lab_G[11,13)",-0.327098214046187
"Lab_G[13,)",-0.552763036069662
"Lab_G[9,11)",-0.065498498983608
"Lab_M[10,14)",0.167341620351494
"Lab_M[14,19)",0.257787708186556
"Lab_M[19,)",0.452907863634842
"Lab_M[4,10)",0.134384998915684
"Vital_C[52,58)",-0.180531917760846
"Vital_C[58,64)",-0.505546404445354
"Vital_C[64,70)",-0.578474102218665
"Vital_C[70,)",-0.709727748731716
"Lab_F[28,31)",-0.173658386037613
"Lab_F[31,34)",-0.0985201194911206
"Lab_F[34,37)",-0.0632425679135676
"Lab_F[37,)",-0.0948787486971508
"Vital_B[105,115)",-0.161684703664011
"Vital_B[115,123)",-0.318829027204587
"Vital_B[123,133)",-0.477472463965243
"Vital_B[133,)",-0.698006417222152
"Lab_C[20,23)",-0.0208293729450985
"Lab_C[23,25)",-0.00132448489094629
"Lab_C[25,28)",0.0509086333846028
"Lab_C[28,)",0.0519105588555441
"Vital_D[69,75)",0.202420350614265
"Vital_D[75,81)",0.346874326036741
"Vital_D[81,87)",0.585815163625384
"Vital_D[87,)",0.580227276502243
"Vital_G[95,97)",0.0569694288478268
"Vital_G[97,98)",-0.0209743781973977
"Vital_G[98,99)",0.0336032944840172
"Vital_G[99,)",0.0129258983632899
