"","V1"
"Age[49,58)",0.476820109618454
"Age[58,67)",0.980554677783978
"Age[67,76)",1.27270222383116
"Age[76,)",1.89526588424229
"Vital_E[15,18)",0.526947710387994
"Vital_E[18,20)",0.828392867672104
"Vital_E[20,22)",1.05453390310259
"Vital_E[22,)",1.53217974325175
"Lab_H[1,2)",0.422280603453994
"Lab_H[2,3)",0.869999050905183
"Lab_H[3,)",1.44780396662969
"Lab_K[20,30)",0.546097607878976
"Lab_K[30,42)",0.758299801805517
"Lab_K[42,)",1.13173981350847
"Lab_K[8,20)",0.252254739562661
"Lab_B[11,13)",0.14795281169242
"Lab_B[13,15)",0.49164871694891
"Lab_B[15,17)",0.585037955124067
"Lab_B[17,)",0.989260524833815
"Vital_A[72,81)",0.421687678776177
"Vital_A[81,89)",0.582506851880824
"Vital_A[89,98)",0.850627140023415
"Vital_A[98,)",1.10819243907328
"Lab_G[11,13)",-0.389520617886459
"Lab_G[13,)",-0.679979536957605
"Lab_G[9,11)",-0.181462001662999
"Lab_M[10,14)",0.20187359571979
"Lab_M[14,19)",0.328186240633023
"Lab_M[19,)",0.50354230275013
"Lab_M[4,10)",0.1454984388722
"Vital_C[52,58)",-0.120797391693889
"Vital_C[58,64)",-0.25579676785096
"Vital_C[64,70)",-0.248789525917683
"Vital_C[70,)",-0.350205241574757
"Lab_F[28,31)",-0.0329056080756232
"Lab_F[31,34)",0.0417198786859023
"Lab_F[34,37)",0.0229706816312365
"Lab_F[37,)",0.0715583826474619
"Vital_B[105,115)",-0.0481226093125889
"Vital_B[115,123)",-0.120665710743064
"Vital_B[123,133)",-0.261174635241828
"Vital_B[133,)",-0.460310448833996
