"","V1"
"Age[49,58)",0.48660806040302
"Age[58,67)",0.956879810703499
"Age[67,76)",1.29257878255929
"Age[76,)",1.90009581159156
"Vital_E[15,18)",0.633934168718789
"Vital_E[18,20)",0.858975161295061
"Vital_E[20,22)",1.1410343188618
"Vital_E[22,)",1.61392267847759
"Lab_H[1,2)",0.511745422490977
"Lab_H[2,3)",0.969165364336117
"Lab_H[3,)",1.5153085176047
"Lab_K[20,30)",0.854160905850937
"Lab_K[30,42)",1.07981964547131
"Lab_K[42,)",1.59892279561164
"Lab_K[8,20)",0.355045915226878
"Lab_B[11,13)",0.316021518457757
"Lab_B[13,15)",0.701559170298128
"Lab_B[15,17)",0.828791006114138
"Lab_B[17,)",1.30480710527049
"Vital_A[72,81)",0.464294561084284
"Vital_A[81,89)",0.671442781097824
"Vital_A[89,98)",0.923077556804942
"Vital_A[98,)",1.11327496859828
"Lab_G[11,13)",-0.740537197055143
"Lab_G[13,)",-1.06139179085058
"Lab_G[9,11)",-0.321246163449535
"Lab_M[10,14)",0.239109792428543
"Lab_M[14,19)",0.328352778729465
"Lab_M[19,)",0.541343195892642
"Lab_M[4,10)",0.168589696837382
"Vital_C[52,58)",-0.216864685117714
"Vital_C[58,64)",-0.535768088760893
"Vital_C[64,70)",-0.628197081625851
"Vital_C[70,)",-0.857931286987845
"Lab_F[28,31)",0.0169243088374519
"Lab_F[31,34)",0.188066997592964
"Lab_F[34,37)",0.272881979686907
"Lab_F[37,)",0.260888586503184
"Vital_B[105,115)",-0.189870153812661
"Vital_B[115,123)",-0.313544846533891
"Vital_B[123,133)",-0.548401748781801
"Vital_B[133,)",-0.770518016286401
"Lab_C[20,23)",-0.162132626030978
"Lab_C[23,25)",-0.193366544349076
"Lab_C[25,28)",-0.114286722657526
"Lab_C[28,)",-0.173564958434849
"Vital_D[69,75)",0.240420458113465
"Vital_D[75,81)",0.428014739396833
"Vital_D[81,87)",0.753273686115873
"Vital_D[87,)",0.759277872628136
"Vital_G[95,97)",-0.114830998605157
"Vital_G[97,98)",-0.121138365917909
"Vital_G[98,99)",-0.176705219281084
"Vital_G[99,)",-0.188330923822989
"Lab_J[4,5)",-0.267382956584987
"Lab_J[5,)",-0.502154601347633
"Lab_D[1,2)",-0.349592282776538
"Lab_D[2,3)",-0.42348773630379
"Lab_D[3,)",-0.67971474160803
"Vital_F[36,37)",-0.229029505655036
"Vital_F[37,)",-0.292521863575918
"Lab_E[100,103)",-0.0810796216756588
"Lab_E[103,106)",-0.061667289193121
"Lab_E[106,109)",-0.165483848602878
"Lab_E[109,)",-0.358754766322494
"Lab_I[131,197)",-0.126092107247378
"Lab_I[197,258)",-0.341154850732134
"Lab_I[258,328)",-0.385073012912033
"Lab_I[328,)",-0.596361585566272
