"","V1"
"Age[49,58)",0.540544743045946
"Age[58,67)",1.03175392114506
"Age[67,76)",1.32328535467509
"Age[76,)",1.95494372219102
"Vital_E[15,18)",0.583329575396519
"Vital_E[18,20)",0.941809638356347
"Vital_E[20,22)",1.1347172382853
"Vital_E[22,)",1.57000706818028
"Lab_H[1,2)",0.519471670451813
"Lab_H[2,3)",0.953127905280344
"Lab_H[3,)",1.51959976719496
"Lab_K[20,30)",0.840559433433037
"Lab_K[30,42)",1.13590714840228
"Lab_K[42,)",1.57399722565186
"Lab_K[8,20)",0.436607989899061
"Lab_B[11,13)",0.27241134528203
"Lab_B[13,15)",0.711224430964454
"Lab_B[15,17)",0.835278637023758
"Lab_B[17,)",1.29246354182314
"Vital_A[72,81)",0.540620730216713
"Vital_A[81,89)",0.734755664052018
"Vital_A[89,98)",0.922147136635025
"Vital_A[98,)",1.23574153046386
"Lab_G[11,13)",-0.857270921912958
"Lab_G[13,)",-1.29451840919588
"Lab_G[9,11)",-0.421330164842508
"Lab_M[10,14)",0.242406862720449
"Lab_M[14,19)",0.376878157287834
"Lab_M[19,)",0.637402184174522
"Lab_M[4,10)",0.172335442870083
"Vital_C[52,58)",-0.23525704498443
"Vital_C[58,64)",-0.528485005035336
"Vital_C[64,70)",-0.65391458899662
"Vital_C[70,)",-0.807687780691534
"Lab_F[28,31)",0.0479647064522519
"Lab_F[31,34)",0.218322107830389
"Lab_F[34,37)",0.30915032317758
"Lab_F[37,)",0.397041468647633
"Vital_B[105,115)",-0.164745773751958
"Vital_B[115,123)",-0.322803563488037
"Vital_B[123,133)",-0.517044709949237
"Vital_B[133,)",-0.85576738276298
"Lab_C[20,23)",-0.0319897959994534
"Lab_C[23,25)",-0.143569171257733
"Lab_C[25,28)",-0.0934641832311973
"Lab_C[28,)",-0.149372121254152
"Vital_D[69,75)",0.173948748331703
"Vital_D[75,81)",0.294345109838746
"Vital_D[81,87)",0.622961829597551
"Vital_D[87,)",0.713778753830609
"Vital_G[95,97)",-0.101426426067259
"Vital_G[97,98)",-0.142442325208836
"Vital_G[98,99)",-0.180458860694622
"Vital_G[99,)",-0.130857758813253
"Lab_J[4,5)",-0.26168614638582
"Lab_J[5,)",-0.49230543018527
"Lab_D[1,2)",-0.321187075481259
"Lab_D[2,3)",-0.430618101697148
"Lab_D[3,)",-0.748302353283882
"Vital_F[36,37)",-0.161607766802476
"Vital_F[37,)",-0.213812354668812
"Lab_E[100,103)",-0.107826285321248
"Lab_E[103,106)",-0.170457678155748
"Lab_E[106,109)",-0.236294326244626
"Lab_E[109,)",-0.489916144933952
"Lab_I[131,197)",-0.197204055075967
"Lab_I[197,258)",-0.399088799708623
"Lab_I[258,328)",-0.402505293878908
"Lab_I[328,)",-0.631034556905975
