"","V1"
"Age[49,58)",0.528728787437519
"Age[58,67)",1.07324284357486
"Age[67,76)",1.35233163355923
"Age[76,)",1.95283978046845
"Vital_E[15,18)",0.498427905972453
"Vital_E[18,20)",0.886806579810679
"Vital_E[20,22)",1.0392448448419
"Vital_E[22,)",1.49207039576971
"Lab_H[1,2)",0.5127282239148
"Lab_H[2,3)",0.929960674025472
"Lab_H[3,)",1.51978261998928
"Lab_K[20,30)",0.630106774476694
"Lab_K[30,42)",0.870797462658517
"Lab_K[42,)",1.12927919443122
"Lab_K[8,20)",0.325610692982986
"Lab_B[11,13)",0.212935601004934
"Lab_B[13,15)",0.623008501428219
"Lab_B[15,17)",0.693078445065164
"Lab_B[17,)",1.07824006337959
"Vital_A[72,81)",0.52797382048656
"Vital_A[81,89)",0.666943975763371
"Vital_A[89,98)",0.836036136057124
"Vital_A[98,)",1.17747478443319
"Lab_G[11,13)",-0.613916684025021
"Lab_G[13,)",-0.848416266643752
"Lab_G[9,11)",-0.307956138116456
"Lab_M[10,14)",0.21737838681475
"Lab_M[14,19)",0.320825293294422
"Lab_M[19,)",0.527589475453918
"Lab_M[4,10)",0.156554089334284
"Vital_C[52,58)",-0.206751604825415
"Vital_C[58,64)",-0.481004714496094
"Vital_C[64,70)",-0.58802688315649
"Vital_C[70,)",-0.732990909724903
"Lab_F[28,31)",0.000613466115683939
"Lab_F[31,34)",0.125538147493606
"Lab_F[34,37)",0.157458322513632
"Lab_F[37,)",0.187997911951164
"Vital_B[105,115)",-0.154457439559147
"Vital_B[115,123)",-0.295225440478991
"Vital_B[123,133)",-0.516348836171317
"Vital_B[133,)",-0.880900117741399
"Lab_C[20,23)",0.0111806020505723
"Lab_C[23,25)",-0.0263368541345827
"Lab_C[25,28)",0.0160897334895625
"Lab_C[28,)",0.0527784949771418
"Vital_D[69,75)",0.18973631990276
"Vital_D[75,81)",0.257272058909944
"Vital_D[81,87)",0.572667454048317
"Vital_D[87,)",0.744582139451555
"Vital_G[95,97)",-0.0394348465494532
"Vital_G[97,98)",-0.109017549434409
"Vital_G[98,99)",-0.178123414102197
"Vital_G[99,)",-0.0760592046500533
