"","V1"
"Age[49,58)",0.444009148529496
"Age[58,67)",0.951286451297008
"Age[67,76)",1.25538420613531
"Age[76,)",1.90594963838748
"Vital_E[15,18)",0.555288528246991
"Vital_E[18,20)",0.826316176748048
"Vital_E[20,22)",1.10493670606996
"Vital_E[22,)",1.58061653068105
"Lab_H[1,2)",0.491763099535203
"Lab_H[2,3)",0.938619140928732
"Lab_H[3,)",1.51598635179882
"Lab_K[20,30)",0.877301882949776
"Lab_K[30,42)",1.11917527424869
"Lab_K[42,)",1.7148015498676
"Lab_K[8,20)",0.421652958646288
"Lab_B[11,13)",0.237214120430681
"Lab_B[13,15)",0.620838311796155
"Lab_B[15,17)",0.796636960236122
"Lab_B[17,)",1.20544252191974
"Vital_A[72,81)",0.401269944873413
"Vital_A[81,89)",0.620008247443228
"Vital_A[89,98)",0.860571159270697
"Vital_A[98,)",1.11623693763637
"Lab_G[11,13)",-0.697985498690529
"Lab_G[13,)",-1.14905773523947
"Lab_G[9,11)",-0.226503939927966
"Lab_M[10,14)",0.242534620852081
"Lab_M[14,19)",0.334292710638536
"Lab_M[19,)",0.554090228989285
"Lab_M[4,10)",0.172618784199644
"Vital_C[52,58)",-0.256830807908802
"Vital_C[58,64)",-0.56995734165125
"Vital_C[64,70)",-0.72135370596563
"Vital_C[70,)",-0.888124640094121
"Lab_F[28,31)",-0.0366433926283276
"Lab_F[31,34)",0.0864072196200646
"Lab_F[34,37)",0.226609207812716
"Lab_F[37,)",0.34148933192595
"Vital_B[105,115)",-0.221864701415652
"Vital_B[115,123)",-0.40057122699698
"Vital_B[123,133)",-0.594793554870122
"Vital_B[133,)",-0.835379293277503
"Lab_C[20,23)",-0.10191537944834
"Lab_C[23,25)",-0.199440866417469
"Lab_C[25,28)",-0.150964490013847
"Lab_C[28,)",-0.268646454953972
"Vital_D[69,75)",0.31093616643314
"Vital_D[75,81)",0.520098855873443
"Vital_D[81,87)",0.811966607574236
"Vital_D[87,)",0.838321075921582
"Vital_G[95,97)",-0.0613831396691225
"Vital_G[97,98)",-0.0756345249865845
"Vital_G[98,99)",-0.185565141736729
"Vital_G[99,)",-0.132246143009663
"Lab_J[4,5)",-0.296034882975127
"Lab_J[5,)",-0.537798834222149
"Lab_D[1,2)",-0.312545282809419
"Lab_D[2,3)",-0.52774297923371
"Lab_D[3,)",-0.852232682134945
"Vital_F[36,37)",-0.179667889062664
"Vital_F[37,)",-0.249797675191337
"Lab_E[100,103)",-0.169418884322977
"Lab_E[103,106)",-0.163851248432039
"Lab_E[106,109)",-0.237889495301074
"Lab_E[109,)",-0.534366786497617
"Lab_I[131,197)",-0.118078308002209
"Lab_I[197,258)",-0.32607566024787
"Lab_I[258,328)",-0.377653998206798
"Lab_I[328,)",-0.587671465902237
"Lab_A[103,127)",0.0399511959998516
"Lab_A[127,148)",0.0204595349992844
"Lab_A[148,172)",-0.0535539577481465
"Lab_A[172,)",0.120284576542841
