"","V1"
"Age[49,58)",0.4949395647622
"Age[58,67)",0.961115597234094
"Age[67,76)",1.25138453752945
"Age[76,)",1.92040785272624
"Vital_E[15,18)",0.558459670542187
"Vital_E[18,20)",0.830596007496538
"Vital_E[20,22)",1.08968914979021
"Vital_E[22,)",1.54064119792702
"Lab_H[1,2)",0.439667988623925
"Lab_H[2,3)",0.901338906879046
"Lab_H[3,)",1.47454950086724
"Lab_K[20,30)",0.772863161717466
"Lab_K[30,42)",1.11132123456371
"Lab_K[42,)",1.67633842932991
"Lab_K[8,20)",0.386351261174135
"Lab_B[11,13)",0.240694484324148
"Lab_B[13,15)",0.621581536710324
"Lab_B[15,17)",0.78318331958335
"Lab_B[17,)",1.30132652573626
"Vital_A[72,81)",0.429874176421729
"Vital_A[81,89)",0.618995534843468
"Vital_A[89,98)",0.91189753646484
"Vital_A[98,)",1.12784400073345
"Lab_G[11,13)",-0.562553197996244
"Lab_G[13,)",-0.867422193057398
"Lab_G[9,11)",-0.285519533572237
"Lab_M[10,14)",0.190134449156855
"Lab_M[14,19)",0.334749738751685
"Lab_M[19,)",0.496066292809961
"Lab_M[4,10)",0.129812641072149
"Vital_C[52,58)",-0.205330367578151
"Vital_C[58,64)",-0.46341044507936
"Vital_C[64,70)",-0.582981523725831
"Vital_C[70,)",-0.808767649743305
"Lab_F[28,31)",-0.00203137090305373
"Lab_F[31,34)",0.132961199554927
"Lab_F[34,37)",0.11488198460929
"Lab_F[37,)",0.180203462292414
"Vital_B[105,115)",-0.130230694907884
"Vital_B[115,123)",-0.28406080684999
"Vital_B[123,133)",-0.51779977678921
"Vital_B[133,)",-0.777219942546112
"Lab_C[20,23)",-0.109288637526239
"Lab_C[23,25)",-0.0362801114305146
"Lab_C[25,28)",-0.00208899023510394
"Lab_C[28,)",0.0253996674270801
"Vital_D[69,75)",0.139747534553879
"Vital_D[75,81)",0.320461254422877
"Vital_D[81,87)",0.581833945155372
"Vital_D[87,)",0.614609056418926
"Vital_G[95,97)",0.0223062064771526
"Vital_G[97,98)",-0.0530018338751201
"Vital_G[98,99)",-0.0644183854021392
"Vital_G[99,)",-0.00257234644660788
"Lab_J[4,5)",-0.327586648960112
"Lab_J[5,)",-0.504105726063842
"Lab_D[1,2)",-0.324895363878317
"Lab_D[2,3)",-0.435532795620968
"Lab_D[3,)",-0.730259061250589
