"","V1"
"Age[49,58)",0.442088804253926
"Age[58,67)",0.95476899675939
"Age[67,76)",1.25474699048621
"Age[76,)",1.89511948858716
"Vital_E[15,18)",0.548439120580653
"Vital_E[18,20)",0.819169803382422
"Vital_E[20,22)",1.09920816075795
"Vital_E[22,)",1.56727776998842
"Lab_H[1,2)",0.488786196352916
"Lab_H[2,3)",0.934302874326107
"Lab_H[3,)",1.50687708702288
"Lab_K[20,30)",0.878013203240235
"Lab_K[30,42)",1.12340064423403
"Lab_K[42,)",1.72176453468697
"Lab_K[8,20)",0.421351258041135
"Lab_B[11,13)",0.239499820590461
"Lab_B[13,15)",0.62064173695989
"Lab_B[15,17)",0.801487673930609
"Lab_B[17,)",1.20910770393264
"Vital_A[72,81)",0.4071167447057
"Vital_A[81,89)",0.617370012030573
"Vital_A[89,98)",0.865855073047621
"Vital_A[98,)",1.11938340999254
"Lab_G[11,13)",-0.707219007262559
"Lab_G[13,)",-1.16429923537045
"Lab_G[9,11)",-0.240437559078275
"Lab_M[10,14)",0.237755945507685
"Lab_M[14,19)",0.330781119426717
"Lab_M[19,)",0.553449186617313
"Lab_M[4,10)",0.174717575115675
"Vital_C[52,58)",-0.264634236627639
"Vital_C[58,64)",-0.577563044904706
"Vital_C[64,70)",-0.725027741860541
"Vital_C[70,)",-0.897774297513738
"Lab_F[28,31)",-0.0329919482213735
"Lab_F[31,34)",0.0846875591812637
"Lab_F[34,37)",0.231163266307602
"Lab_F[37,)",0.34433825448951
"Vital_B[105,115)",-0.214934463470836
"Vital_B[115,123)",-0.394936175641755
"Vital_B[123,133)",-0.592361650965201
"Vital_B[133,)",-0.836847832419994
"Lab_C[20,23)",-0.0970306009915825
"Lab_C[23,25)",-0.204420947794435
"Lab_C[25,28)",-0.155441533161991
"Lab_C[28,)",-0.276770786094742
"Vital_D[69,75)",0.310548638040195
"Vital_D[75,81)",0.519281402775498
"Vital_D[81,87)",0.809810125592943
"Vital_D[87,)",0.848720015942518
"Vital_G[95,97)",-0.0637608949739867
"Vital_G[97,98)",-0.0834188336021048
"Vital_G[98,99)",-0.189446737954134
"Vital_G[99,)",-0.139275593616636
"Lab_J[4,5)",-0.288738992498545
"Lab_J[5,)",-0.533202070584567
"Lab_D[1,2)",-0.317910990614857
"Lab_D[2,3)",-0.535367198501174
"Lab_D[3,)",-0.864044495930074
"Vital_F[36,37)",-0.184929579775735
"Vital_F[37,)",-0.258435009762955
"Lab_E[100,103)",-0.170276754277192
"Lab_E[103,106)",-0.168555666589195
"Lab_E[106,109)",-0.246027796661878
"Lab_E[109,)",-0.545513780680297
"Lab_I[131,197)",-0.12346760524079
"Lab_I[197,258)",-0.331451276948503
"Lab_I[258,328)",-0.385540031479499
"Lab_I[328,)",-0.590464610040911
