"","V1"
"Age[49,58)",0.48718243605919
"Age[58,67)",0.957519731660404
"Age[67,76)",1.27530730539465
"Age[76,)",1.95162581361819
"Vital_E[15,18)",0.653032386950946
"Vital_E[18,20)",0.901735088763119
"Vital_E[20,22)",1.21141994763216
"Vital_E[22,)",1.66422995623541
"Lab_H[1,2)",0.425401063352584
"Lab_H[2,3)",0.884399706579695
"Lab_H[3,)",1.43520273401631
"Lab_K[20,30)",0.773012975816909
"Lab_K[30,42)",1.09701379796321
"Lab_K[42,)",1.65924463907006
"Lab_K[8,20)",0.397392747968812
"Lab_B[11,13)",0.223953757585631
"Lab_B[13,15)",0.624512978086873
"Lab_B[15,17)",0.778850799921782
"Lab_B[17,)",1.28027443050347
"Vital_A[72,81)",0.440906473465444
"Vital_A[81,89)",0.660908436461177
"Vital_A[89,98)",0.970314160732865
"Vital_A[98,)",1.1751235807525
"Lab_G[11,13)",-0.666195166382076
"Lab_G[13,)",-1.09956856843673
"Lab_G[9,11)",-0.304824315867175
"Lab_M[10,14)",0.261758616004231
"Lab_M[14,19)",0.40473696781161
"Lab_M[19,)",0.619329700434404
"Lab_M[4,10)",0.176013011000621
"Vital_C[52,58)",-0.184555488679864
"Vital_C[58,64)",-0.437626262300183
"Vital_C[64,70)",-0.576248065015874
"Vital_C[70,)",-0.797625658788109
"Lab_F[28,31)",0.0349478474926458
"Lab_F[31,34)",0.196600447758909
"Lab_F[34,37)",0.209544084084102
"Lab_F[37,)",0.365578825959453
"Vital_B[105,115)",-0.127736949756858
"Vital_B[115,123)",-0.293171150529225
"Vital_B[123,133)",-0.519203232120897
"Vital_B[133,)",-0.763027842325211
"Lab_C[20,23)",-0.152479717836351
"Lab_C[23,25)",-0.142238760374607
"Lab_C[25,28)",-0.128274187246651
"Lab_C[28,)",-0.165023704944193
"Vital_D[69,75)",0.103670677884528
"Vital_D[75,81)",0.317185283227328
"Vital_D[81,87)",0.603589297135295
"Vital_D[87,)",0.601571368420094
"Vital_G[95,97)",0.00792177308522636
"Vital_G[97,98)",-0.0257510361137334
"Vital_G[98,99)",-0.0324735163065526
"Vital_G[99,)",0.0214280262791267
"Lab_J[4,5)",-0.338434155233581
"Lab_J[5,)",-0.533975398259858
"Lab_D[1,2)",-0.340727465672191
"Lab_D[2,3)",-0.485824915868131
"Lab_D[3,)",-0.790356481895458
"Vital_F[36,37)",-0.231683242642666
"Vital_F[37,)",-0.235937925915136
"Lab_E[100,103)",-0.0585155473157088
"Lab_E[103,106)",-0.187958646077055
"Lab_E[106,109)",-0.181083434451834
"Lab_E[109,)",-0.441776561468774
"Lab_I[131,197)",-0.134932297659476
"Lab_I[197,258)",-0.337169903495863
"Lab_I[258,328)",-0.374649358209116
"Lab_I[328,)",-0.681019919109475
"Lab_A[103,127)",-0.0407436617880978
"Lab_A[127,148)",0.0466494672167904
"Lab_A[148,172)",-0.0374603195083117
"Lab_A[172,)",0.10043466983793
