"","V1"
"Age[49,58)",0.486011755861337
"Age[58,67)",0.957312969539008
"Age[67,76)",1.29887845678765
"Age[76,)",1.91001592117906
"Vital_E[15,18)",0.626982165790732
"Vital_E[18,20)",0.850045210723683
"Vital_E[20,22)",1.13000736703571
"Vital_E[22,)",1.61787815742963
"Lab_H[1,2)",0.51062225233502
"Lab_H[2,3)",0.965182283771656
"Lab_H[3,)",1.50840280308927
"Lab_K[20,30)",0.854286500131272
"Lab_K[30,42)",1.07307887920765
"Lab_K[42,)",1.5839048430408
"Lab_K[8,20)",0.352229604107885
"Lab_B[11,13)",0.302177245216977
"Lab_B[13,15)",0.671544374844125
"Lab_B[15,17)",0.779223873894735
"Lab_B[17,)",1.24474189755511
"Vital_A[72,81)",0.459473419991637
"Vital_A[81,89)",0.675376862114615
"Vital_A[89,98)",0.916637764220778
"Vital_A[98,)",1.11361229813579
"Lab_G[11,13)",-0.733271974206114
"Lab_G[13,)",-1.00573739674501
"Lab_G[9,11)",-0.308956796132492
"Lab_M[10,14)",0.247862776027497
"Lab_M[14,19)",0.332141923358512
"Lab_M[19,)",0.545779873078787
"Lab_M[4,10)",0.172194849758967
"Vital_C[52,58)",-0.200449202975537
"Vital_C[58,64)",-0.515072500895397
"Vital_C[64,70)",-0.616540479538141
"Vital_C[70,)",-0.838466497813454
"Lab_F[28,31)",0.00598211576382496
"Lab_F[31,34)",0.185252819880315
"Lab_F[34,37)",0.253447216259406
"Lab_F[37,)",0.242275559834276
"Vital_B[105,115)",-0.205801558540945
"Vital_B[115,123)",-0.334670113334111
"Vital_B[123,133)",-0.573688314636516
"Vital_B[133,)",-0.793230713099753
"Lab_C[20,23)",-0.191295317125453
"Lab_C[23,25)",-0.237700127699786
"Lab_C[25,28)",-0.167429254500536
"Lab_C[28,)",-0.255992673631333
"Vital_D[69,75)",0.238168277936744
"Vital_D[75,81)",0.420059756778855
"Vital_D[81,87)",0.750708772485599
"Vital_D[87,)",0.750711702789248
"Vital_G[95,97)",-0.115108271961373
"Vital_G[97,98)",-0.122136346534617
"Vital_G[98,99)",-0.18231570491855
"Vital_G[99,)",-0.183551780558417
"Lab_J[4,5)",-0.261175515326778
"Lab_J[5,)",-0.482198334762141
"Lab_D[1,2)",-0.345774758909668
"Lab_D[2,3)",-0.418199223932427
"Lab_D[3,)",-0.67734301129129
"Vital_F[36,37)",-0.221458983620459
"Vital_F[37,)",-0.282266945430938
"Lab_E[100,103)",-0.0945223633675015
"Lab_E[103,106)",-0.101568431109381
"Lab_E[106,109)",-0.233766614829563
"Lab_E[109,)",-0.470096405649037
"Lab_I[131,197)",-0.12369589235666
"Lab_I[197,258)",-0.338566715052157
"Lab_I[258,328)",-0.383710901380323
"Lab_I[328,)",-0.6006744194911
"Lab_A[103,127)",0.053637929230554
"Lab_A[127,148)",0.137892944463651
"Lab_A[148,172)",0.0411745633225556
"Lab_A[172,)",0.17787034264698
"Lab_L[135,137)",-0.01430410295708
"Lab_L[137,139)",-0.0213093456334771
"Lab_L[139,142)",0.0734954664967618
"Lab_L[142,)",0.138229521213828
