"","V1"
"Age[49,58)",0.541487628079841
"Age[58,67)",1.04689032241597
"Age[67,76)",1.32783024501261
"Age[76,)",1.95982488302184
"Vital_E[15,18)",0.533817445523884
"Vital_E[18,20)",0.893365495213859
"Vital_E[20,22)",1.06121403690291
"Vital_E[22,)",1.49724200249296
"Lab_H[1,2)",0.53285022367114
"Lab_H[2,3)",0.975909178905839
"Lab_H[3,)",1.57251356106717
"Lab_K[20,30)",0.826356607409072
"Lab_K[30,42)",1.16527207289249
"Lab_K[42,)",1.59238116000587
"Lab_K[8,20)",0.413610977986803
"Lab_B[11,13)",0.243366242174208
"Lab_B[13,15)",0.639901195090923
"Lab_B[15,17)",0.732287729385984
"Lab_B[17,)",1.15551793062829
"Vital_A[72,81)",0.546750266772397
"Vital_A[81,89)",0.72334843207135
"Vital_A[89,98)",0.901017887763905
"Vital_A[98,)",1.20904452429425
"Lab_G[11,13)",-0.778214863658758
"Lab_G[13,)",-1.07456746374418
"Lab_G[9,11)",-0.38134763711
"Lab_M[10,14)",0.171840324034958
"Lab_M[14,19)",0.277132940458067
"Lab_M[19,)",0.509832571108738
"Lab_M[4,10)",0.126802355342151
"Vital_C[52,58)",-0.251749830909143
"Vital_C[58,64)",-0.523838453199828
"Vital_C[64,70)",-0.670027489035002
"Vital_C[70,)",-0.828614373780638
"Lab_F[28,31)",0.0378586453440367
"Lab_F[31,34)",0.205597385341661
"Lab_F[34,37)",0.257355063491197
"Lab_F[37,)",0.29418339291346
"Vital_B[105,115)",-0.174128856777375
"Vital_B[115,123)",-0.318492056880618
"Vital_B[123,133)",-0.543985107919546
"Vital_B[133,)",-0.908833268286111
"Lab_C[20,23)",-0.0440717528713332
"Lab_C[23,25)",-0.150798582546004
"Lab_C[25,28)",-0.115360595521946
"Lab_C[28,)",-0.1942115423392
"Vital_D[69,75)",0.197692904401431
"Vital_D[75,81)",0.31221783647106
"Vital_D[81,87)",0.656165983417558
"Vital_D[87,)",0.791161286804834
"Vital_G[95,97)",-0.0872706900458879
"Vital_G[97,98)",-0.163132941422872
"Vital_G[98,99)",-0.245240661982224
"Vital_G[99,)",-0.133293141342058
"Lab_J[4,5)",-0.272700782817377
"Lab_J[5,)",-0.49157565048455
"Lab_D[1,2)",-0.317152042194371
"Lab_D[2,3)",-0.401090489889325
"Lab_D[3,)",-0.711236752204287
"Vital_F[36,37)",-0.128130248154934
"Vital_F[37,)",-0.17855069352509
"Lab_E[100,103)",-0.129094096938929
"Lab_E[103,106)",-0.135969437787149
"Lab_E[106,109)",-0.216288325089464
"Lab_E[109,)",-0.436313291241274
