"","V1"
"Age[49,58)",0.485683879704557
"Age[58,67)",0.976518693126702
"Age[67,76)",1.27193502382717
"Age[76,)",1.93377852010631
"Vital_E[15,18)",0.584288614114492
"Vital_E[18,20)",0.858495469320143
"Vital_E[20,22)",1.11481899997113
"Vital_E[22,)",1.56880912465912
"Lab_H[1,2)",0.439733705043643
"Lab_H[2,3)",0.914225313356092
"Lab_H[3,)",1.49745765214736
"Lab_K[20,30)",0.776346258120101
"Lab_K[30,42)",1.13089963758388
"Lab_K[42,)",1.68487570345165
"Lab_K[8,20)",0.382889005133901
"Lab_B[11,13)",0.194968973722797
"Lab_B[13,15)",0.542574901455372
"Lab_B[15,17)",0.671455496837644
"Lab_B[17,)",1.14317790891191
"Vital_A[72,81)",0.441797555319919
"Vital_A[81,89)",0.64799339892243
"Vital_A[89,98)",0.949699570970054
"Vital_A[98,)",1.15930547900317
"Lab_G[11,13)",-0.595623103845481
"Lab_G[13,)",-0.913995499681677
"Lab_G[9,11)",-0.284643730419929
"Lab_M[10,14)",0.181230970758321
"Lab_M[14,19)",0.321561216858314
"Lab_M[19,)",0.495837171620887
"Lab_M[4,10)",0.127857469443215
"Vital_C[52,58)",-0.224862080386262
"Vital_C[58,64)",-0.48430935416008
"Vital_C[64,70)",-0.611267238046663
"Vital_C[70,)",-0.858554273070314
"Lab_F[28,31)",0.0132368679687114
"Lab_F[31,34)",0.14869701542992
"Lab_F[34,37)",0.151235516138899
"Lab_F[37,)",0.219675392975237
"Vital_B[105,115)",-0.126180033681803
"Vital_B[115,123)",-0.287217563234718
"Vital_B[123,133)",-0.520986794597233
"Vital_B[133,)",-0.773347619524165
"Lab_C[20,23)",-0.166785789827732
"Lab_C[23,25)",-0.169285902172352
"Lab_C[25,28)",-0.169966055383134
"Lab_C[28,)",-0.223103553206995
"Vital_D[69,75)",0.132355182673393
"Vital_D[75,81)",0.331708045982237
"Vital_D[81,87)",0.611229799349179
"Vital_D[87,)",0.653242093657496
"Vital_G[95,97)",0.0263031304045215
"Vital_G[97,98)",-0.0300538674996168
"Vital_G[98,99)",-0.0512378403602161
"Vital_G[99,)",0.0139235541482008
"Lab_J[4,5)",-0.339084011184134
"Lab_J[5,)",-0.525908644606882
"Lab_D[1,2)",-0.343414097359741
"Lab_D[2,3)",-0.467253196491655
"Lab_D[3,)",-0.760155635884965
"Vital_F[36,37)",-0.193400631887098
"Vital_F[37,)",-0.207960057771352
"Lab_E[100,103)",-0.0754282656184163
"Lab_E[103,106)",-0.1375135156406
"Lab_E[106,109)",-0.167190589302839
"Lab_E[109,)",-0.386819714552537
