"","V1"
"Age[49,58)",0.43709255354965
"Age[58,67)",0.971337631417174
"Age[67,76)",1.26462707586132
"Age[76,)",1.8979558002552
"Vital_E[15,18)",0.505740590814495
"Vital_E[18,20)",0.787850810276436
"Vital_E[20,22)",1.03751171196181
"Vital_E[22,)",1.51475206725572
"Lab_H[1,2)",0.502129150989852
"Lab_H[2,3)",0.966790217895481
"Lab_H[3,)",1.55986587844087
"Lab_K[20,30)",0.856639841362867
"Lab_K[30,42)",1.13251491052116
"Lab_K[42,)",1.73148776696018
"Lab_K[8,20)",0.391729245204025
"Lab_B[11,13)",0.237050106861456
"Lab_B[13,15)",0.555188875586591
"Lab_B[15,17)",0.704366473971881
"Lab_B[17,)",1.10109520344278
"Vital_A[72,81)",0.40798978387354
"Vital_A[81,89)",0.611856458158954
"Vital_A[89,98)",0.83010343292224
"Vital_A[98,)",1.09236912588722
"Lab_G[11,13)",-0.638184835565159
"Lab_G[13,)",-1.01906696285462
"Lab_G[9,11)",-0.219051227578388
"Lab_M[10,14)",0.175001371035786
"Lab_M[14,19)",0.265077241121836
"Lab_M[19,)",0.442536592090537
"Lab_M[4,10)",0.137014176782075
"Vital_C[52,58)",-0.290904079254245
"Vital_C[58,64)",-0.592404518459892
"Vital_C[64,70)",-0.742271676200437
"Vital_C[70,)",-0.906329025247235
"Lab_F[28,31)",-0.0487373450946797
"Lab_F[31,34)",0.0414339606470537
"Lab_F[34,37)",0.173762306128385
"Lab_F[37,)",0.241151050032168
"Vital_B[105,115)",-0.206031891826017
"Vital_B[115,123)",-0.395899764507399
"Vital_B[123,133)",-0.589198429085252
"Vital_B[133,)",-0.858330021512816
"Lab_C[20,23)",-0.124937890137914
"Lab_C[23,25)",-0.227570911073514
"Lab_C[25,28)",-0.200935054951862
"Lab_C[28,)",-0.345143586778231
"Vital_D[69,75)",0.320755873843061
"Vital_D[75,81)",0.513999986016113
"Vital_D[81,87)",0.800032412036054
"Vital_D[87,)",0.855908157636146
"Vital_G[95,97)",-0.0615644088012117
"Vital_G[97,98)",-0.101653866194914
"Vital_G[98,99)",-0.207201437673958
"Vital_G[99,)",-0.135302312305952
"Lab_J[4,5)",-0.291067048269952
"Lab_J[5,)",-0.529120936622785
"Lab_D[1,2)",-0.30784564231159
"Lab_D[2,3)",-0.495028637988577
"Lab_D[3,)",-0.832792174713503
"Vital_F[36,37)",-0.168006408640279
"Vital_F[37,)",-0.236575343422261
"Lab_E[100,103)",-0.182809697609018
"Lab_E[103,106)",-0.131580512018412
"Lab_E[106,109)",-0.233916154545871
"Lab_E[109,)",-0.4843784318444
