"","V1"
"Age[49,58)",0.523997489303917
"Age[58,67)",0.966935347893079
"Age[67,76)",1.27889621569792
"Age[76,)",1.87888354498443
"Vital_E[15,18)",0.55697193106925
"Vital_E[18,20)",0.871469854255777
"Vital_E[20,22)",1.07599103555954
"Vital_E[22,)",1.54232468166974
"Lab_H[1,2)",0.507711615837844
"Lab_H[2,3)",0.969232562412402
"Lab_H[3,)",1.56034353430126
"Lab_K[20,30)",0.805707995238526
"Lab_K[30,42)",1.09058343781368
"Lab_K[42,)",1.62808856342869
"Lab_K[8,20)",0.336004875040403
"Lab_B[11,13)",0.329797074606764
"Lab_B[13,15)",0.673671824211291
"Lab_B[15,17)",0.789790004470612
"Lab_B[17,)",1.20704130720412
"Vital_A[72,81)",0.446695581359762
"Vital_A[81,89)",0.573224306336428
"Vital_A[89,98)",0.86459326466173
"Vital_A[98,)",1.09135951827327
"Lab_G[11,13)",-0.506069002796044
"Lab_G[13,)",-0.74465559008131
"Lab_G[9,11)",-0.137416360186227
"Lab_M[10,14)",0.12132009327143
"Lab_M[14,19)",0.202074636927207
"Lab_M[19,)",0.435208438554458
"Lab_M[4,10)",0.122621918643161
"Vital_C[52,58)",-0.213567633480087
"Vital_C[58,64)",-0.519092177951229
"Vital_C[64,70)",-0.62277786508064
"Vital_C[70,)",-0.798073785467155
"Lab_F[28,31)",-0.132974406575477
"Lab_F[31,34)",-0.00312056599979649
"Lab_F[34,37)",0.0492185689408763
"Lab_F[37,)",0.0403990065312601
"Vital_B[105,115)",-0.166422497610908
"Vital_B[115,123)",-0.327333601583851
"Vital_B[123,133)",-0.530727952821915
"Vital_B[133,)",-0.750736571653885
"Lab_C[20,23)",-0.0937893021923964
"Lab_C[23,25)",-0.141942085524026
"Lab_C[25,28)",-0.114983795738961
"Lab_C[28,)",-0.232519354578538
"Vital_D[69,75)",0.203276825849255
"Vital_D[75,81)",0.36129021443665
"Vital_D[81,87)",0.657549392628835
"Vital_D[87,)",0.651149325746792
"Vital_G[95,97)",0.0129705048805354
"Vital_G[97,98)",-0.058391302640775
"Vital_G[98,99)",-0.0297747285995797
"Vital_G[99,)",-0.0273318101292038
"Lab_J[4,5)",-0.297647136696208
"Lab_J[5,)",-0.49355167881935
"Lab_D[1,2)",-0.35685910988257
"Lab_D[2,3)",-0.459327475559567
"Lab_D[3,)",-0.769551108485064
"Vital_F[36,37)",-0.107905586905567
"Vital_F[37,)",-0.146643358203704
"Lab_E[100,103)",-0.113014555568015
"Lab_E[103,106)",-0.142720420329624
"Lab_E[106,109)",-0.212430617485148
"Lab_E[109,)",-0.497517666871243
