"","V1"
"Age[49,58)",0.491615778085541
"Age[58,67)",0.957476163896785
"Age[67,76)",1.29193274232084
"Age[76,)",1.88983249897256
"Vital_E[15,18)",0.571949522599478
"Vital_E[18,20)",0.818153113413013
"Vital_E[20,22)",1.05541383250096
"Vital_E[22,)",1.53973806420096
"Lab_H[1,2)",0.526240014589743
"Lab_H[2,3)",1.00505970817236
"Lab_H[3,)",1.56455861153042
"Lab_K[20,30)",0.843485222088097
"Lab_K[30,42)",1.09331627903393
"Lab_K[42,)",1.60556970820365
"Lab_K[8,20)",0.31608609072683
"Lab_B[11,13)",0.305797525019006
"Lab_B[13,15)",0.650201698878757
"Lab_B[15,17)",0.753452596032521
"Lab_B[17,)",1.21764942702539
"Vital_A[72,81)",0.4488947709838
"Vital_A[81,89)",0.651004161423731
"Vital_A[89,98)",0.883884314197713
"Vital_A[98,)",1.0738417360129
"Lab_G[11,13)",-0.646969562124698
"Lab_G[13,)",-0.833330260791315
"Lab_G[9,11)",-0.280522711860257
"Lab_M[10,14)",0.185502218845161
"Lab_M[14,19)",0.26052225507135
"Lab_M[19,)",0.430473282604673
"Lab_M[4,10)",0.123480068399452
"Vital_C[52,58)",-0.248227878256234
"Vital_C[58,64)",-0.544713664932577
"Vital_C[64,70)",-0.640993916201582
"Vital_C[70,)",-0.878289611018557
"Lab_F[28,31)",0.00355119294013208
"Lab_F[31,34)",0.138668113702755
"Lab_F[34,37)",0.194280606425207
"Lab_F[37,)",0.129626599984442
"Vital_B[105,115)",-0.16629623695483
"Vital_B[115,123)",-0.293888313353994
"Vital_B[123,133)",-0.55767535423642
"Vital_B[133,)",-0.782807961374719
"Lab_C[20,23)",-0.167129754856678
"Lab_C[23,25)",-0.181447695264487
"Lab_C[25,28)",-0.131513325606131
"Lab_C[28,)",-0.195608043568023
"Vital_D[69,75)",0.239556666947027
"Vital_D[75,81)",0.414716515795605
"Vital_D[81,87)",0.736903870492853
"Vital_D[87,)",0.775113071974746
"Vital_G[95,97)",-0.0975568094902713
"Vital_G[97,98)",-0.132545899187197
"Vital_G[98,99)",-0.236279265974448
"Vital_G[99,)",-0.184594763068099
"Lab_J[4,5)",-0.271084847333563
"Lab_J[5,)",-0.49616481897859
"Lab_D[1,2)",-0.346701027726836
"Lab_D[2,3)",-0.377144035841701
"Lab_D[3,)",-0.636912724274213
"Vital_F[36,37)",-0.194008093349419
"Vital_F[37,)",-0.256683458375321
"Lab_E[100,103)",-0.0981282526402202
"Lab_E[103,106)",-0.0260068247567356
"Lab_E[106,109)",-0.137209056656838
"Lab_E[109,)",-0.2913233855561
