"","."
"(Intercept)",-10.2434657251653
"Lab_H[1,3)",0.555245815597332
"Lab_H[3,4)",2.12067217129026
"Lab_H[4,)",-14.0840083357618
"Age[35,49)",3.68825824406628
"Age[49,76)",0.571333709191658
"Age[76,89)",2.65006108388316
"Age[89,)",5.74846274332913
"Lab_B[11,17)",-0.267443755078335
"Lab_B[17,19)",2.4906061282966
"Lab_B[19,)",4.60265008716737
"Lab_B[8,11)",4.35959097713003
"Lab_K[41,58)",2.35901222948935
"Lab_K[58,)",3.90271090583613
"Lab_K[8,41)",0.359535310321932
"Vital_E[12,15)",4.58097340980778
"Vital_E[15,22)",1.00594911646417
"Vital_E[22,25)",3.3764109756227
"Vital_E[25,)",5.04498704615848
