"","."
"(Intercept)",-9.0087601065175
"Lab_H[1,3)",0.877941990302332
"Lab_H[3,4)",1.71646752188872
"Lab_H[4,)",2.28200539383266
"Age[35,49)",0.90613079179793
"Age[49,76)",1.69715444386183
"Age[76,89)",2.50368913192923
"Age[89,)",3.07550496692585
"Lab_B[11,17)",1.35664434032404
"Lab_B[17,19)",2.02047515301202
"Lab_B[19,)",2.44626866638316
"Lab_B[8,11)",0.999240508016863
"Lab_K[41,58)",1.39697066366062
"Lab_K[58,)",1.57550652857486
"Lab_K[8,41)",0.70663361309415
"Vital_E[12,15)",1.14348072047189
"Vital_E[15,22)",1.66778787039743
"Vital_E[22,25)",2.66015463675797
"Vital_E[25,)",3.1967071530912
"Lab_I[131,326)",-0.378961262905907
"Lab_I[326,421)",-0.422324573010853
"Lab_I[39,131)",-1.75509976022359
"Lab_I[421,)",-0.765826380449331
"Lab_A[103,173)",0.377625719838781
"Lab_A[173,207)",0.66464657848259
"Lab_A[207,)",0.494756365139555
"Lab_A[70,103)",0.377510368529698
"Vital_B[105,133)",-0.871938941793755
"Vital_B[133,146)",-1.14486319669276
"Vital_B[146,)",-1.5096912502704
"Vital_B[92,105)",-0.559547220420308
